seed,method,condition,mean_D,p95_D,viability_occupancy,severe_fraction,action_agreement,cumulative_task
2111064012,boundary_aware,strong,0.03960254801699431,0.0930436898432566,0.71,0.0025,0.4175,181.30236949322403
2111064012,robust_control_aware,moderate,0.024151671470621913,0.06995893607621244,0.885,0.0,0.48,192.9200535915277
2111064012,robust_control_aware,strong,0.028375955655800044,0.0796851676143905,0.8475,0.0,0.41,182.20343797776843
2064685211,boundary_aware,moderate,0.025446528901796085,0.06494094607330536,0.8775,0.0,0.46,187.2835478630475
2064685211,boundary_aware,strong,0.03249053022931296,0.08541273082228716,0.805,0.0,0.4175,176.55892501634224
2064685211,robust_control_aware,moderate,0.017912615065124017,0.050271854937588754,0.9475,0.0,0.445,190.85769289026268
2064685211,robust_control_aware,strong,0.0238363153957454,0.06291885639044222,0.88,0.0,0.42,183.818825766798
2054626341,boundary_aware,moderate,0.027979817689721527,0.0689610726569809,0.855,0.0,0.455,195.87226893798027
2054626341,boundary_aware,strong,0.034139323208261255,0.08654978885341288,0.78,0.0,0.435,191.57811593756801
2054626341,robust_control_aware,moderate,0.020998413995366817,0.05966897102731394,0.9175,0.0,0.4375,198.8915218549084
2054626341,robust_control_aware,strong,0.026960529744327753,0.07125112602126209,0.8525,0.0,0.415,192.67345094152063
2071542646,boundary_aware,moderate,0.029005479064612257,0.06788414118306368,0.8325,0.0,0.47,193.4584576647933
2071542646,boundary_aware,strong,0.03858053462485652,0.08634898270731375,0.7175,0.0,0.4375,187.55349658482078
2071542646,robust_control_aware,moderate,0.020918157093560402,0.055728148852035524,0.915,0.0,0.4525,194.9543081397598
2071542646,robust_control_aware,strong,0.02680812195777111,0.065478275982833,0.84,0.0,0.405,190.67373564430315
2013109182,boundary_aware,moderate,0.028086949184791453,0.06589397366392287,0.8775,0.0,0.4725,193.66637699200322
2013109182,boundary_aware,strong,0.03883820947479861,0.08804757370897992,0.71,0.0,0.4425,191.39203922431275
2013109182,robust_control_aware,moderate,0.0200863795822757,0.051376077207540935,0.94,0.0,0.43,197.79580089951935
2013109182,robust_control_aware,strong,0.02874316522566724,0.08000291389630752,0.8425,0.0,0.4175,189.14505739307498
2102674383,boundary_aware,moderate,0.028629823814299887,0.0651898402803184,0.86,0.0,0.455,195.28404500194904
2102674383,boundary_aware,strong,0.04108201345553411,0.09469026459140498,0.6975,0.0,0.425,187.45672502486102
2102674383,robust_control_aware,moderate,0.021516190241912075,0.0566843333441663,0.92,0.0,0.435,198.9608410374522
2102674383,robust_control_aware,strong,0.02842912241155946,0.07146374343209382,0.8375,0.0025,0.415,185.16651411940717
2108532784,boundary_aware,moderate,0.026926861567807072,0.06767813782057962,0.8775,0.0,0.4775,198.8734253592661
